ProviderNPI,predicted_specialty_id_1,number_of_predicted_specialties,etl_provider_key,provider_npi,specialty_1_probability_value,predicted_specialty_id_2,specialty_2_probability_value,predicted_specialty_id_3,specialty_3_probability_value,customer_provided_specialty_desc,npi_reg_primary_taxonomy_code,used_cust_specialty_flg
416588,121,1,,,,,,,,,,
784970,121,1,,,,,,,,,,
114933,121,1,,,,,,,,,,
315983,121,1,,,,,,,,,,
453598,121,1,,,,,,,,,,
790608,121,1,,,,,,,,,,
812881,121,1,,,,,,,,,,
713828,121,1,,,,,,,,,,
591118,121,1,,,,,,,,,,
250522,121,1,,,,,,,,,,
435486,121,1,,,,,,,,,,
156363,121,1,,,,,,,,,,
922221,121,1,,,,,,,,,,
922298,121,1,,,,,,,,,,
718988,121,1,,,,,,,,,,
366752,121,1,,,,,,,,,,
629610,121,1,,,,,,,,,,
916448,121,1,,,,,,,,,,
425607,121,1,,,,,,,,,,
821157,121,1,,,,,,,,,,
995877,121,1,,,,,,,,,,
67016,121,1,,,,,,,,,,
184134,121,1,,,,,,,,,,
589689,121,1,,,,,,,,,,
567856,121,1,,,,,,,,,,
763759,121,1,,,,,,,,,,
970711,121,1,,,,,,,,,,
178992,121,1,,,,,,,,,,
707242,121,1,,,,,,,,,,
717126,121,1,,,,,,,,,,
710400,121,1,,,,,,,,,,
523046,121,1,,,,,,,,,,
789460,121,1,,,,,,,,,,
517327,121,1,,,,,,,,,,
797779,121,1,,,,,,,,,,
30578,121,1,,,,,,,,,,
891330,121,1,,,,,,,,,,
321372,121,1,,,,,,,,,,
798345,121,1,,,,,,,,,,
550426,121,1,,,,,,,,,,
725317,121,1,,,,,,,,,,
932176,121,1,,,,,,,,,,
151546,121,1,,,,,,,,,,
208529,121,1,,,,,,,,,,
87183,121,1,,,,,,,,,,
424269,121,1,,,,,,,,,,
437732,121,1,,,,,,,,,,
139215,121,1,,,,,,,,,,
290867,121,1,,,,,,,,,,
589686,121,1,,,,,,,,,,
154713,121,1,,,,,,,,,,
771343,121,1,,,,,,,,,,
246509,121,1,,,,,,,,,,
772685,121,1,,,,,,,,,,
575562,121,1,,,,,,,,,,
110245,121,1,,,,,,,,,,
255397,121,1,,,,,,,,,,
473388,121,1,,,,,,,,,,
230025,121,1,,,,,,,,,,
65604,121,1,,,,,,,,,,
535525,121,1,,,,,,,,,,
902496,121,1,,,,,,,,,,
591086,121,1,,,,,,,,,,
940172,121,1,,,,,,,,,,
621317,121,1,,,,,,,,,,
537389,121,1,,,,,,,,,,
665860,121,1,,,,,,,,,,
274416,121,1,,,,,,,,,,
336440,121,1,,,,,,,,,,
749625,121,1,,,,,,,,,,
924517,121,1,,,,,,,,,,
940003,121,1,,,,,,,,,,
846725,121,1,,,,,,,,,,
491534,121,1,,,,,,,,,,
810653,121,1,,,,,,,,,,
281200,121,1,,,,,,,,,,
520453,121,1,,,,,,,,,,
198276,121,1,,,,,,,,,,
582303,121,1,,,,,,,,,,
386364,121,1,,,,,,,,,,
732812,121,1,,,,,,,,,,
556309,121,1,,,,,,,,,,
784661,121,1,,,,,,,,,,
146147,121,1,,,,,,,,,,
421388,121,1,,,,,,,,,,
294635,121,1,,,,,,,,,,
633610,121,1,,,,,,,,,,
356888,121,1,,,,,,,,,,
411711,121,1,,,,,,,,,,
340662,121,1,,,,,,,,,,
208965,121,1,,,,,,,,,,
567511,121,1,,,,,,,,,,
331960,121,1,,,,,,,,,,
988224,121,1,,,,,,,,,,
113201,121,1,,,,,,,,,,
641540,121,1,,,,,,,,,,
182241,121,1,,,,,,,,,,
418536,121,1,,,,,,,,,,
629880,121,1,,,,,,,,,,
543337,121,1,,,,,,,,,,
625776,121,1,,,,,,,,,,
854589,121,1,,,,,,,,,,
108386,121,1,,,,,,,,,,
777875,121,1,,,,,,,,,,
357983,121,1,,,,,,,,,,
358136,121,1,,,,,,,,,,
85655,121,1,,,,,,,,,,
102202,121,1,,,,,,,,,,
195930,121,1,,,,,,,,,,
230957,121,1,,,,,,,,,,
682081,121,1,,,,,,,,,,
965425,121,1,,,,,,,,,,
135498,121,1,,,,,,,,,,
686397,121,1,,,,,,,,,,
179200,121,1,,,,,,,,,,
79257,121,1,,,,,,,,,,
227529,121,1,,,,,,,,,,
710656,121,1,,,,,,,,,,
621296,121,1,,,,,,,,,,
328829,121,1,,,,,,,,,,
341615,121,1,,,,,,,,,,
339957,121,1,,,,,,,,,,
816855,121,1,,,,,,,,,,
120775,121,1,,,,,,,,,,
18581,121,1,,,,,,,,,,
712422,121,1,,,,,,,,,,
135391,121,1,,,,,,,,,,
641560,121,1,,,,,,,,,,
705150,121,1,,,,,,,,,,
692335,121,1,,,,,,,,,,
449791,121,1,,,,,,,,,,
524884,121,1,,,,,,,,,,
325701,121,1,,,,,,,,,,
205224,121,1,,,,,,,,,,
833559,121,1,,,,,,,,,,
587639,121,1,,,,,,,,,,
864669,121,1,,,,,,,,,,
320084,121,1,,,,,,,,,,
522597,121,1,,,,,,,,,,
428503,121,1,,,,,,,,,,
962276,121,1,,,,,,,,,,
342742,121,1,,,,,,,,,,
15931,121,1,,,,,,,,,,
793873,121,1,,,,,,,,,,
408546,121,1,,,,,,,,,,
534305,121,1,,,,,,,,,,
471066,121,1,,,,,,,,,,
420986,121,1,,,,,,,,,,
532148,121,1,,,,,,,,,,
616186,121,1,,,,,,,,,,
920024,121,1,,,,,,,,,,
446452,121,1,,,,,,,,,,
206893,121,1,,,,,,,,,,
377143,121,1,,,,,,,,,,
338164,121,1,,,,,,,,,,
988977,121,1,,,,,,,,,,
789500,121,1,,,,,,,,,,
931652,121,1,,,,,,,,,,
148522,121,1,,,,,,,,,,
265611,121,1,,,,,,,,,,
810235,121,1,,,,,,,,,,
858786,121,1,,,,,,,,,,
259431,121,1,,,,,,,,,,
157118,121,1,,,,,,,,,,
983711,121,1,,,,,,,,,,
343137,121,1,,,,,,,,,,
218677,121,1,,,,,,,,,,
721000,121,1,,,,,,,,,,
886832,121,1,,,,,,,,,,
165451,121,1,,,,,,,,,,
526471,121,1,,,,,,,,,,
101554,121,1,,,,,,,,,,
40202,121,1,,,,,,,,,,
218123,121,1,,,,,,,,,,
187611,121,1,,,,,,,,,,
737669,121,1,,,,,,,,,,
90573,121,1,,,,,,,,,,
677253,121,1,,,,,,,,,,
859942,121,1,,,,,,,,,,
634648,121,1,,,,,,,,,,
967130,121,1,,,,,,,,,,
978508,121,1,,,,,,,,,,
836702,121,1,,,,,,,,,,
221629,121,1,,,,,,,,,,
844198,121,1,,,,,,,,,,
908615,121,1,,,,,,,,,,
893018,121,1,,,,,,,,,,
47342,121,1,,,,,,,,,,
257713,121,1,,,,,,,,,,
55201,121,1,,,,,,,,,,
105962,121,1,,,,,,,,,,
776843,121,1,,,,,,,,,,
254313,121,1,,,,,,,,,,
246840,121,1,,,,,,,,,,
871746,121,1,,,,,,,,,,
487582,121,1,,,,,,,,,,
982206,121,1,,,,,,,,,,
728997,121,1,,,,,,,,,,
54337,121,1,,,,,,,,,,
38217,121,1,,,,,,,,,,
994903,121,1,,,,,,,,,,
210489,121,1,,,,,,,,,,
909029,121,1,,,,,,,,,,
139714,121,1,,,,,,,,,,
308000,121,1,,,,,,,,,,
987051,121,1,,,,,,,,,,
427795,121,1,,,,,,,,,,
81530,121,1,,,,,,,,,,
800946,121,1,,,,,,,,,,
628155,121,1,,,,,,,,,,
877105,121,1,,,,,,,,,,
964100,121,1,,,,,,,,,,
984766,121,1,,,,,,,,,,
982177,121,1,,,,,,,,,,
891826,121,1,,,,,,,,,,
680544,121,1,,,,,,,,,,
14463,121,1,,,,,,,,,,
420293,121,1,,,,,,,,,,
751216,121,1,,,,,,,,,,
829105,121,1,,,,,,,,,,
937421,121,1,,,,,,,,,,
719468,121,1,,,,,,,,,,
139939,121,1,,,,,,,,,,
672318,121,1,,,,,,,,,,
938465,121,1,,,,,,,,,,
316601,121,1,,,,,,,,,,
700079,121,1,,,,,,,,,,
652430,121,1,,,,,,,,,,
678957,121,1,,,,,,,,,,
350655,121,1,,,,,,,,,,
402194,121,1,,,,,,,,,,
757557,121,1,,,,,,,,,,
232646,121,1,,,,,,,,,,
722026,121,1,,,,,,,,,,
675887,121,1,,,,,,,,,,
215837,121,1,,,,,,,,,,
23584,121,1,,,,,,,,,,
734698,121,1,,,,,,,,,,
658473,121,1,,,,,,,,,,
741770,121,1,,,,,,,,,,
506856,121,1,,,,,,,,,,
750758,121,1,,,,,,,,,,
670529,121,1,,,,,,,,,,
161006,121,1,,,,,,,,,,
731141,121,1,,,,,,,,,,
943840,121,1,,,,,,,,,,
556479,121,1,,,,,,,,,,
703530,121,1,,,,,,,,,,
584232,121,1,,,,,,,,,,
874811,121,1,,,,,,,,,,
312075,121,1,,,,,,,,,,
184751,121,1,,,,,,,,,,
187630,121,1,,,,,,,,,,
76966,121,1,,,,,,,,,,
333782,121,1,,,,,,,,,,
894300,121,1,,,,,,,,,,
137827,121,1,,,,,,,,,,
126857,121,1,,,,,,,,,,
865167,121,1,,,,,,,,,,
871722,121,1,,,,,,,,,,
562837,121,1,,,,,,,,,,
164572,121,1,,,,,,,,,,
929025,121,1,,,,,,,,,,
363121,121,1,,,,,,,,,,
119743,121,1,,,,,,,,,,
838118,121,1,,,,,,,,,,
132107,121,1,,,,,,,,,,
162428,121,1,,,,,,,,,,
409515,121,1,,,,,,,,,,
548453,121,1,,,,,,,,,,
474869,121,1,,,,,,,,,,
526302,121,1,,,,,,,,,,
933862,121,1,,,,,,,,,,
559681,121,1,,,,,,,,,,
410258,121,1,,,,,,,,,,
919500,121,1,,,,,,,,,,
659774,121,1,,,,,,,,,,
723748,121,1,,,,,,,,,,
701726,121,1,,,,,,,,,,
163388,121,1,,,,,,,,,,
559919,121,1,,,,,,,,,,
49406,121,1,,,,,,,,,,
76075,121,1,,,,,,,,,,
963019,121,1,,,,,,,,,,
756531,121,1,,,,,,,,,,
890735,121,1,,,,,,,,,,
288867,121,1,,,,,,,,,,
584196,121,1,,,,,,,,,,
408336,121,1,,,,,,,,,,
651899,121,1,,,,,,,,,,
264812,121,1,,,,,,,,,,
692885,121,1,,,,,,,,,,
457588,121,1,,,,,,,,,,
611213,121,1,,,,,,,,,,
713699,121,1,,,,,,,,,,
205072,121,1,,,,,,,,,,
402999,121,1,,,,,,,,,,
201938,121,1,,,,,,,,,,
787894,121,1,,,,,,,,,,
335854,121,1,,,,,,,,,,
876235,121,1,,,,,,,,,,
95944,121,1,,,,,,,,,,
518408,121,1,,,,,,,,,,
485165,121,1,,,,,,,,,,
432674,121,1,,,,,,,,,,
786279,121,1,,,,,,,,,,
415881,121,1,,,,,,,,,,
973336,121,1,,,,,,,,,,
51480,121,1,,,,,,,,,,
70400,121,1,,,,,,,,,,
408583,121,1,,,,,,,,,,
460225,121,1,,,,,,,,,,
481788,121,1,,,,,,,,,,
173040,121,1,,,,,,,,,,
565711,121,1,,,,,,,,,,
623401,121,1,,,,,,,,,,
645403,121,1,,,,,,,,,,
963400,121,1,,,,,,,,,,
955209,121,1,,,,,,,,,,
601828,121,1,,,,,,,,,,
509559,121,1,,,,,,,,,,
455040,121,1,,,,,,,,,,
121589,121,1,,,,,,,,,,
533228,121,1,,,,,,,,,,
435170,121,1,,,,,,,,,,
535475,121,1,,,,,,,,,,
69495,121,1,,,,,,,,,,
735304,121,1,,,,,,,,,,
667398,121,1,,,,,,,,,,
665071,121,1,,,,,,,,,,
110153,121,1,,,,,,,,,,
724201,121,1,,,,,,,,,,
437443,121,1,,,,,,,,,,
341305,121,1,,,,,,,,,,
241878,121,1,,,,,,,,,,
332616,121,1,,,,,,,,,,
340016,121,1,,,,,,,,,,
575597,121,1,,,,,,,,,,
19314,121,1,,,,,,,,,,
406134,121,1,,,,,,,,,,
980824,121,1,,,,,,,,,,
549159,121,1,,,,,,,,,,
914043,121,1,,,,,,,,,,
704116,121,1,,,,,,,,,,
333878,121,1,,,,,,,,,,
945769,121,1,,,,,,,,,,
241762,121,1,,,,,,,,,,
879907,121,1,,,,,,,,,,
374013,121,1,,,,,,,,,,
138136,121,1,,,,,,,,,,
71864,121,1,,,,,,,,,,
130984,121,1,,,,,,,,,,
252409,121,1,,,,,,,,,,
397875,121,1,,,,,,,,,,
519488,121,1,,,,,,,,,,
625584,121,1,,,,,,,,,,
809637,121,1,,,,,,,,,,
507410,121,1,,,,,,,,,,
739216,121,1,,,,,,,,,,
352750,121,1,,,,,,,,,,
245427,121,1,,,,,,,,,,
186940,121,1,,,,,,,,,,
168242,121,1,,,,,,,,,,
842920,121,1,,,,,,,,,,
209762,121,1,,,,,,,,,,
192097,121,1,,,,,,,,,,
932201,121,1,,,,,,,,,,
69422,121,1,,,,,,,,,,
392790,121,1,,,,,,,,,,
246017,121,1,,,,,,,,,,
122672,121,1,,,,,,,,,,
556392,121,1,,,,,,,,,,
647621,121,1,,,,,,,,,,
992061,121,1,,,,,,,,,,
77464,121,1,,,,,,,,,,
357495,121,1,,,,,,,,,,
820365,121,1,,,,,,,,,,
102638,121,1,,,,,,,,,,
451313,121,1,,,,,,,,,,
904643,121,1,,,,,,,,,,
540783,121,1,,,,,,,,,,
345062,121,1,,,,,,,,,,
240956,121,1,,,,,,,,,,
505324,121,1,,,,,,,,,,
898228,121,1,,,,,,,,,,
354702,121,1,,,,,,,,,,
178289,121,1,,,,,,,,,,
132801,121,1,,,,,,,,,,
474807,121,1,,,,,,,,,,
742969,121,1,,,,,,,,,,
613683,121,1,,,,,,,,,,
215871,121,1,,,,,,,,,,
389428,121,1,,,,,,,,,,
577128,121,1,,,,,,,,,,
944809,121,1,,,,,,,,,,
662246,121,1,,,,,,,,,,
283569,121,1,,,,,,,,,,
985349,121,1,,,,,,,,,,
986940,121,1,,,,,,,,,,
629890,121,1,,,,,,,,,,
862415,121,1,,,,,,,,,,
478615,121,1,,,,,,,,,,
885719,121,1,,,,,,,,,,
638508,121,1,,,,,,,,,,
590593,121,1,,,,,,,,,,
244410,121,1,,,,,,,,,,
515893,121,1,,,,,,,,,,
159967,121,1,,,,,,,,,,
923760,121,1,,,,,,,,,,
502187,121,1,,,,,,,,,,
544904,121,1,,,,,,,,,,
399837,121,1,,,,,,,,,,
956463,121,1,,,,,,,,,,
542672,121,1,,,,,,,,,,
194590,121,1,,,,,,,,,,
200367,121,1,,,,,,,,,,
433348,121,1,,,,,,,,,,
913786,121,1,,,,,,,,,,
248158,121,1,,,,,,,,,,
364010,121,1,,,,,,,,,,
254501,121,1,,,,,,,,,,
929883,121,1,,,,,,,,,,
649006,121,1,,,,,,,,,,
395291,121,1,,,,,,,,,,
447803,121,1,,,,,,,,,,
186292,121,1,,,,,,,,,,
712259,121,1,,,,,,,,,,
223048,121,1,,,,,,,,,,
65758,121,1,,,,,,,,,,
309776,121,1,,,,,,,,,,
956450,121,1,,,,,,,,,,
790766,121,1,,,,,,,,,,
144179,121,1,,,,,,,,,,
212901,121,1,,,,,,,,,,
131157,121,1,,,,,,,,,,
52415,121,1,,,,,,,,,,
159074,121,1,,,,,,,,,,
22080,121,1,,,,,,,,,,
471842,121,1,,,,,,,,,,
841258,121,1,,,,,,,,,,
493751,121,1,,,,,,,,,,
898151,121,1,,,,,,,,,,
356036,121,1,,,,,,,,,,
54892,121,1,,,,,,,,,,
489716,121,1,,,,,,,,,,
877524,121,1,,,,,,,,,,
983538,121,1,,,,,,,,,,
195318,121,1,,,,,,,,,,
871723,121,1,,,,,,,,,,
399100,121,1,,,,,,,,,,
406937,121,1,,,,,,,,,,
565453,121,1,,,,,,,,,,
357283,121,1,,,,,,,,,,
226302,121,1,,,,,,,,,,
443263,121,1,,,,,,,,,,
513296,121,1,,,,,,,,,,
171113,121,1,,,,,,,,,,
498964,121,1,,,,,,,,,,
269897,121,1,,,,,,,,,,
439075,121,1,,,,,,,,,,
671549,121,1,,,,,,,,,,
870924,121,1,,,,,,,,,,
743362,121,1,,,,,,,,,,
189858,121,1,,,,,,,,,,
83529,121,1,,,,,,,,,,
472039,121,1,,,,,,,,,,
617800,121,1,,,,,,,,,,
125814,121,1,,,,,,,,,,
710936,121,1,,,,,,,,,,
382890,121,1,,,,,,,,,,
186868,121,1,,,,,,,,,,
617929,121,1,,,,,,,,,,
776007,121,1,,,,,,,,,,
925042,121,1,,,,,,,,,,
507868,121,1,,,,,,,,,,
534302,121,1,,,,,,,,,,
934177,121,1,,,,,,,,,,
76477,121,1,,,,,,,,,,
151598,121,1,,,,,,,,,,
510954,121,1,,,,,,,,,,
530136,121,1,,,,,,,,,,
495699,121,1,,,,,,,,,,
516535,121,1,,,,,,,,,,
687380,121,1,,,,,,,,,,
453186,121,1,,,,,,,,,,
15842,121,1,,,,,,,,,,
600412,121,1,,,,,,,,,,
643035,121,1,,,,,,,,,,
676135,121,1,,,,,,,,,,
996758,121,1,,,,,,,,,,
894011,121,1,,,,,,,,,,
673381,121,1,,,,,,,,,,
935767,121,1,,,,,,,,,,
171764,121,1,,,,,,,,,,
91909,121,1,,,,,,,,,,
843058,121,1,,,,,,,,,,
894733,121,1,,,,,,,,,,
961418,121,1,,,,,,,,,,
689950,121,1,,,,,,,,,,
824217,121,1,,,,,,,,,,
891099,121,1,,,,,,,,,,
111667,121,1,,,,,,,,,,
836616,121,1,,,,,,,,,,
639821,121,1,,,,,,,,,,
846080,121,1,,,,,,,,,,
687377,121,1,,,,,,,,,,
659827,121,1,,,,,,,,,,
466718,121,1,,,,,,,,,,
528262,121,1,,,,,,,,,,
297803,121,1,,,,,,,,,,
987779,121,1,,,,,,,,,,
285447,121,1,,,,,,,,,,
811077,121,1,,,,,,,,,,
365739,121,1,,,,,,,,,,
336412,121,1,,,,,,,,,,
760726,121,1,,,,,,,,,,
20907,121,1,,,,,,,,,,
529075,121,1,,,,,,,,,,
201827,121,1,,,,,,,,,,
478408,121,1,,,,,,,,,,
851441,121,1,,,,,,,,,,
843630,121,1,,,,,,,,,,
683483,121,1,,,,,,,,,,
288652,121,1,,,,,,,,,,
629577,121,1,,,,,,,,,,
480077,121,1,,,,,,,,,,
885000,121,1,,,,,,,,,,
134505,121,1,,,,,,,,,,
602942,121,1,,,,,,,,,,
716890,121,1,,,,,,,,,,
398854,121,1,,,,,,,,,,
804544,121,1,,,,,,,,,,
674423,121,1,,,,,,,,,,
463451,121,1,,,,,,,,,,
840107,121,1,,,,,,,,,,
131564,121,1,,,,,,,,,,
950505,121,1,,,,,,,,,,
351889,121,1,,,,,,,,,,
922326,121,1,,,,,,,,,,
121010,121,1,,,,,,,,,,
381548,121,1,,,,,,,,,,
336216,121,1,,,,,,,,,,
811268,121,1,,,,,,,,,,
966558,121,1,,,,,,,,,,
508647,121,1,,,,,,,,,,
988953,121,1,,,,,,,,,,
413830,121,1,,,,,,,,,,
576925,121,1,,,,,,,,,,
223984,121,1,,,,,,,,,,
23691,121,1,,,,,,,,,,
788797,121,1,,,,,,,,,,
922183,121,1,,,,,,,,,,
583547,121,1,,,,,,,,,,
269186,121,1,,,,,,,,,,
816906,121,1,,,,,,,,,,
807782,121,1,,,,,,,,,,
288446,121,1,,,,,,,,,,
429051,121,1,,,,,,,,,,
484764,121,1,,,,,,,,,,
303911,121,1,,,,,,,,,,
703518,121,1,,,,,,,,,,
345774,121,1,,,,,,,,,,
980959,121,1,,,,,,,,,,
703091,121,1,,,,,,,,,,
528007,121,1,,,,,,,,,,
388125,121,1,,,,,,,,,,
550966,121,1,,,,,,,,,,
179187,121,1,,,,,,,,,,
761019,121,1,,,,,,,,,,
861023,121,1,,,,,,,,,,
711236,121,1,,,,,,,,,,
148726,121,1,,,,,,,,,,
75709,121,1,,,,,,,,,,
796406,121,1,,,,,,,,,,
516245,121,1,,,,,,,,,,
272434,121,1,,,,,,,,,,
933634,121,1,,,,,,,,,,
328017,121,1,,,,,,,,,,
258283,121,1,,,,,,,,,,
172898,121,1,,,,,,,,,,
374950,121,1,,,,,,,,,,
746312,121,1,,,,,,,,,,
548631,121,1,,,,,,,,,,
64548,121,1,,,,,,,,,,
578572,121,1,,,,,,,,,,
69981,121,1,,,,,,,,,,
706499,121,1,,,,,,,,,,
90252,121,1,,,,,,,,,,
835830,121,1,,,,,,,,,,
977118,121,1,,,,,,,,,,
31893,121,1,,,,,,,,,,
24368,121,1,,,,,,,,,,
495913,121,1,,,,,,,,,,
664959,121,1,,,,,,,,,,
456675,121,1,,,,,,,,,,
145436,121,1,,,,,,,,,,
547315,121,1,,,,,,,,,,
703453,121,1,,,,,,,,,,
116415,121,1,,,,,,,,,,
330837,121,1,,,,,,,,,,
319596,121,1,,,,,,,,,,
662284,121,1,,,,,,,,,,
303089,121,1,,,,,,,,,,
378404,121,1,,,,,,,,,,
836179,121,1,,,,,,,,,,
13657,121,1,,,,,,,,,,
717419,121,1,,,,,,,,,,
485904,121,1,,,,,,,,,,
388184,121,1,,,,,,,,,,
229617,121,1,,,,,,,,,,
210970,121,1,,,,,,,,,,
856347,121,1,,,,,,,,,,
194030,121,1,,,,,,,,,,
426334,121,1,,,,,,,,,,
701271,121,1,,,,,,,,,,
742692,121,1,,,,,,,,,,
786467,121,1,,,,,,,,,,
888168,121,1,,,,,,,,,,
261491,121,1,,,,,,,,,,
162167,121,1,,,,,,,,,,
940547,121,1,,,,,,,,,,
447605,121,1,,,,,,,,,,
255240,121,1,,,,,,,,,,
411510,121,1,,,,,,,,,,
130530,121,1,,,,,,,,,,
583942,121,1,,,,,,,,,,
671955,121,1,,,,,,,,,,
277929,121,1,,,,,,,,,,
632088,121,1,,,,,,,,,,
429446,121,1,,,,,,,,,,
442223,121,1,,,,,,,,,,
819078,121,1,,,,,,,,,,
867973,121,1,,,,,,,,,,
570571,121,1,,,,,,,,,,
264268,121,1,,,,,,,,,,
324068,121,1,,,,,,,,,,
268725,121,1,,,,,,,,,,
235176,121,1,,,,,,,,,,
288123,121,1,,,,,,,,,,
283765,121,1,,,,,,,,,,
81622,121,1,,,,,,,,,,
115307,121,1,,,,,,,,,,
716166,121,1,,,,,,,,,,
89749,121,1,,,,,,,,,,
831964,121,1,,,,,,,,,,
150826,121,1,,,,,,,,,,
801575,121,1,,,,,,,,,,
466443,121,1,,,,,,,,,,
150413,121,1,,,,,,,,,,
107825,121,1,,,,,,,,,,
540578,121,1,,,,,,,,,,
800531,121,1,,,,,,,,,,
78387,121,1,,,,,,,,,,
819752,121,1,,,,,,,,,,
111669,121,1,,,,,,,,,,
239036,121,1,,,,,,,,,,
345530,121,1,,,,,,,,,,
913421,121,1,,,,,,,,,,
108357,121,1,,,,,,,,,,
256051,121,1,,,,,,,,,,
895297,121,1,,,,,,,,,,
465736,121,1,,,,,,,,,,
419507,121,1,,,,,,,,,,
200474,121,1,,,,,,,,,,
935876,121,1,,,,,,,,,,
325332,121,1,,,,,,,,,,
603227,121,1,,,,,,,,,,
365925,121,1,,,,,,,,,,
281855,121,1,,,,,,,,,,
110905,121,1,,,,,,,,,,
342061,121,1,,,,,,,,,,
567809,121,1,,,,,,,,,,
838959,121,1,,,,,,,,,,
319846,121,1,,,,,,,,,,
841959,121,1,,,,,,,,,,
235147,121,1,,,,,,,,,,
225599,121,1,,,,,,,,,,
744526,121,1,,,,,,,,,,
652362,121,1,,,,,,,,,,
600231,121,1,,,,,,,,,,
430986,121,1,,,,,,,,,,
580094,121,1,,,,,,,,,,
405305,121,1,,,,,,,,,,
464782,121,1,,,,,,,,,,
874270,121,1,,,,,,,,,,
601354,121,1,,,,,,,,,,
646660,121,1,,,,,,,,,,
163901,121,1,,,,,,,,,,
312325,121,1,,,,,,,,,,
844005,121,1,,,,,,,,,,
17787,121,1,,,,,,,,,,
699648,121,1,,,,,,,,,,
435518,121,1,,,,,,,,,,
451848,121,1,,,,,,,,,,
686615,121,1,,,,,,,,,,
148838,121,1,,,,,,,,,,
468789,121,1,,,,,,,,,,
962882,121,1,,,,,,,,,,
588077,121,1,,,,,,,,,,
789683,121,1,,,,,,,,,,
540365,121,1,,,,,,,,,,
763760,121,1,,,,,,,,,,
48983,121,1,,,,,,,,,,
273428,121,1,,,,,,,,,,
845994,121,1,,,,,,,,,,
128043,121,1,,,,,,,,,,
730088,121,1,,,,,,,,,,
762769,121,1,,,,,,,,,,
996200,121,1,,,,,,,,,,
149138,121,1,,,,,,,,,,
898384,121,1,,,,,,,,,,
432735,121,1,,,,,,,,,,
247651,121,1,,,,,,,,,,
74663,121,1,,,,,,,,,,
113833,121,1,,,,,,,,,,
474760,121,1,,,,,,,,,,
357784,121,1,,,,,,,,,,
163050,121,1,,,,,,,,,,
198430,121,1,,,,,,,,,,
26308,121,1,,,,,,,,,,
11925,121,1,,,,,,,,,,
527703,121,1,,,,,,,,,,
926781,121,1,,,,,,,,,,
605491,121,1,,,,,,,,,,
518399,121,1,,,,,,,,,,
694080,121,1,,,,,,,,,,
455178,121,1,,,,,,,,,,
916475,121,1,,,,,,,,,,
282967,121,1,,,,,,,,,,
112189,121,1,,,,,,,,,,
163590,121,1,,,,,,,,,,
158704,121,1,,,,,,,,,,
326364,121,1,,,,,,,,,,
201865,121,1,,,,,,,,,,
795733,121,1,,,,,,,,,,
832190,121,1,,,,,,,,,,
309699,121,1,,,,,,,,,,
605402,121,1,,,,,,,,,,
520613,121,1,,,,,,,,,,
831284,121,1,,,,,,,,,,
866916,121,1,,,,,,,,,,
191291,121,1,,,,,,,,,,
961320,121,1,,,,,,,,,,
135343,121,1,,,,,,,,,,
369494,121,1,,,,,,,,,,
465539,121,1,,,,,,,,,,
594871,121,1,,,,,,,,,,
552927,121,1,,,,,,,,,,
717260,121,1,,,,,,,,,,
124297,121,1,,,,,,,,,,
327212,121,1,,,,,,,,,,
81451,121,1,,,,,,,,,,
507064,121,1,,,,,,,,,,
952267,121,1,,,,,,,,,,
458721,121,1,,,,,,,,,,
951541,121,1,,,,,,,,,,
824091,121,1,,,,,,,,,,
458671,121,1,,,,,,,,,,
413080,121,1,,,,,,,,,,
28195,121,1,,,,,,,,,,
339275,121,1,,,,,,,,,,
317485,121,1,,,,,,,,,,
336909,121,1,,,,,,,,,,
86903,121,1,,,,,,,,,,
978722,121,1,,,,,,,,,,
527646,121,1,,,,,,,,,,
719867,121,1,,,,,,,,,,
980735,121,1,,,,,,,,,,
544965,121,1,,,,,,,,,,
98636,121,1,,,,,,,,,,
911574,121,1,,,,,,,,,,
216760,121,1,,,,,,,,,,
237769,121,1,,,,,,,,,,
504456,121,1,,,,,,,,,,
615488,121,1,,,,,,,,,,
597375,121,1,,,,,,,,,,
654764,121,1,,,,,,,,,,
271725,121,1,,,,,,,,,,
883663,121,1,,,,,,,,,,
234488,121,1,,,,,,,,,,
937880,121,1,,,,,,,,,,
976796,121,1,,,,,,,,,,
219132,121,1,,,,,,,,,,
165216,121,1,,,,,,,,,,
932598,121,1,,,,,,,,,,
120574,121,1,,,,,,,,,,
328656,121,1,,,,,,,,,,
599287,121,1,,,,,,,,,,
460095,121,1,,,,,,,,,,
241395,121,1,,,,,,,,,,
72644,121,1,,,,,,,,,,
215850,121,1,,,,,,,,,,
818563,121,1,,,,,,,,,,
487161,121,1,,,,,,,,,,
645745,121,1,,,,,,,,,,
506872,121,1,,,,,,,,,,
651804,121,1,,,,,,,,,,
246031,121,1,,,,,,,,,,
279564,121,1,,,,,,,,,,
378444,121,1,,,,,,,,,,
984132,121,1,,,,,,,,,,
64531,121,1,,,,,,,,,,
627726,121,1,,,,,,,,,,
686930,121,1,,,,,,,,,,
900910,121,1,,,,,,,,,,
911436,121,1,,,,,,,,,,
389484,121,1,,,,,,,,,,
708969,121,1,,,,,,,,,,
132302,121,1,,,,,,,,,,
440244,121,1,,,,,,,,,,
158006,121,1,,,,,,,,,,
276902,121,1,,,,,,,,,,
46739,121,1,,,,,,,,,,
327728,121,1,,,,,,,,,,
810486,121,1,,,,,,,,,,
